Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
3781,1723161165.2359948,2024-08-08 19:52:45.235998,2024-08-08 23:52:45.236012+00:00,186,32.665212458,5.694131034327528,68.32957241193034,0,6.989247311827957,6.989247311827957,NUM,4,37,"These are those who were counted of the families of the Kohathites, all who served in the Tent of Meeting, whom Moses and Aaron counted according to the commandment of the LORD by Moses.",3781,1,94.11764705882352,13.978494623655912,v2,,,,,,,,2010,62.4134705332086,65.84420926708911,68.46481709763611,66.78905633930034,6.432726947557856,4.604329390324315,4.940488364060246,13.242106325459417,9.633921727710495,10.348414580011205,2024.0,8.0,2024-08-08,19.0,52.0,6.0,4.0,2.0,1,2024-08-08 19:53:17.901210458,2024.0,8.0,2024-08-08,19.0,53.0,4.0,6.0,2.0,63.379,989,143
3782,1723161197.9349482,2024-08-08 19:53:17.934952,2024-08-08 23:53:17.934993+00:00,95,14.87656675,6.385882011385456,76.63058413662547,1,0.0,0.0,NUM,4,38,"Those who were counted of the sons of Gershon, by their families, and by their fathers' houses,",3782,1,100.0,0.0,v2,,,,,,,,597,88.84939195509823,65.98160641099948,68.50182097558255,66.80086054576509,6.008484523315433,4.580799978559609,4.939246128035402,12.151197234550326,9.586862904181084,10.345930107961516,2024.0,8.0,2024-08-08,19.0,53.0,6.0,4.0,2.0,1,2024-08-08 19:53:32.811518750,2024.0,8.0,2024-08-08,19.0,53.0,4.0,6.0,2.0,63.383,989,144
3783,1723161212.8437278,2024-08-08 19:53:32.843733,2024-08-08 23:53:32.843755+00:00,128,22.146780792,5.779621029447177,69.35545235336612,0,1.5625,1.5625,NUM,4,39,"from thirty years old and upward even to fifty years old--everyone who entered into the service for work in the Tent of Meeting,",3783,1,91.66666666666666,3.125,v2,,,,,,,,1787,66.58559401309635,66.2696509638918,68.48888967280344,66.79494813460374,5.842153878154142,4.575735323387195,4.938634714991924,11.818535944227744,9.576733593836257,10.34470728187456,2024.0,8.0,2024-08-08,19.0,53.0,6.0,4.0,2.0,1,2024-08-08 19:53:54.990513792,2024.0,8.0,2024-08-08,19.0,53.0,4.0,6.0,2.0,63.384,989,145
3784,1723161235.023185,2024-08-08 19:53:55.023189,2024-08-08 23:53:55.023210+00:00,119,20.253796375,5.875441709628623,70.50530051554347,0,3.361344537815126,3.361344537815126,NUM,4,40,"even those who were counted of them, by their families, by their fathers' houses, were two thousand six hundred thirty.",3784,1,95.0,6.722689075630252,v2,,,,,,,,1555,70.92609915809167,67.18939824580076,68.53892441479024,66.78422515335214,5.19789617507291,4.591056085838518,4.941996059529739,10.530020538065278,9.595179996787682,10.351429970950191,2024.0,8.0,2024-08-08,19.0,53.0,6.0,4.0,2.0,1,2024-08-08 19:54:15.276985375,2024.0,8.0,2024-08-08,19.0,54.0,4.0,6.0,2.0,63.386,989,146
3785,1723161255.297428,2024-08-08 19:54:15.297431,2024-08-08 23:54:15.297443+00:00,182,29.524196333,6.164435365055937,73.97322438067124,0,5.4945054945054945,5.4945054945054945,NUM,4,41,"These are those who were counted of the families of the sons of Gershon, all who served in the Tent of Meeting, whom Moses and Aaron counted according to the commandment of the LORD.",3785,1,88.23529411764706,10.989010989010987,v2,,,,,,,,951,82.22637979420018,72.69971524665915,68.55404000856464,66.78637011615615,3.5996957178120494,4.646001140783572,4.9474905650242444,7.199391435624096,9.70507010667779,10.362418981939202,2024.0,8.0,2024-08-08,19.0,54.0,6.0,4.0,2.0,1,2024-08-08 19:54:44.821627333,2024.0,8.0,2024-08-08,19.0,54.0,4.0,6.0,2.0,63.389,989,147
3786,1723161284.852084,2024-08-08 19:54:44.852087,2024-08-08 23:54:44.852103+00:00,106,15.4205525,6.873943070457431,82.48731684548918,1,0.0,0.0,NUM,4,42,"Those who were counted of the families of the sons of Merari, by their families, by their fathers' houses,",3786,1,100.0,0.0,v2,,,,,,,,170,96.83816651075772,73.90814795026355,68.61429670489446,66.81163139298592,3.266362384478716,4.646001140783572,4.929308746842427,6.5327247689574275,9.70507010667779,10.32086054038076,2024.0,8.0,2024-08-08,19.0,54.0,6.0,4.0,2.0,1,2024-08-08 19:55:00.272639500,2024.0,8.0,2024-08-08,19.0,55.0,4.0,6.0,2.0,63.394,989,148
3787,1723161300.30447,2024-08-08 19:55:00.304475,2024-08-08 23:55:00.304497+00:00,128,22.160452208,5.776055416134133,69.31266499360959,0,7.8125,7.03125,NUM,4,43,"from thirty years old and upward even to fifty years old--everyone who entered into the service for work in the Tent of Meeting,",3787,1,83.33333333333334,15.625,v2,,,,,,,,1792,66.49204864359214,72.53416404893322,68.50247125199112,66.80652753044572,3.969487384478716,4.693325135036446,4.932418428214976,8.095224768957427,9.815343095183536,10.328642403125858,2024.0,8.0,2024-08-08,19.0,55.0,6.0,4.0,2.0,1,2024-08-08 19:55:22.464927208,2024.0,8.0,2024-08-08,19.0,55.0,4.0,6.0,2.0,63.396,989,149
3788,1723161322.496686,2024-08-08 19:55:22.496691,2024-08-08 23:55:22.496713+00:00,87,17.679280333,4.921014790268726,59.05217748322471,0,16.091954022988507,16.091954022988507,NUM,4,44,"even those who were counted of them by their families, were three thousand two hundred.",3788,1,86.66666666666667,32.18390804597701,v2,,,,,,,,3801,28.90551917680075,71.1752662787579,68.58779585100629,66.79724008221027,4.986090194184974,4.684031909308884,4.945190880163274,10.128430388369946,9.775480047983732,10.353357431503786,2024.0,8.0,2024-08-08,19.0,55.0,6.0,4.0,2.0,1,2024-08-08 19:55:40.175971333,2024.0,8.0,2024-08-08,19.0,55.0,4.0,6.0,2.0,63.394,989,150
3789,1723161340.2086442,2024-08-08 19:55:40.208649,2024-08-08 23:55:40.208671+00:00,151,31.362748833,4.814628998371381,57.77554798045657,0,17.218543046357617,15.894039735099335,NUM,4,45,"These are those who were counted of the families of the sons of Merari, whom Moses and Aaron counted according to the commandment of the LORD by Moses.",3789,1,89.28571428571429,34.437086092715234,v2,,,,,,,,4009,25.01403180542563,70.22518212845009,68.64750596883327,66.78326719929636,5.872369167694908,4.741848711154259,4.9603602822172155,12.165888997641469,9.917603717899649,10.38634524223418,2024.0,8.0,2024-08-08,19.0,55.0,6.0,4.0,2.0,1,2024-08-08 19:56:11.571397833,2024.0,8.0,2024-08-08,19.0,56.0,4.0,6.0,2.0,63.393,989,151
3790,1723161371.603446,2024-08-08 19:56:11.603450,2024-08-08 23:56:11.603467+00:00,145,24.852415083,5.83444303162253,70.01331637947035,0,2.7586206896551726,2.068965517241379,NUM,4,46,"All those who were counted of the Levites whom Moses and Aaron and the princes of Israel counted, by their families and by their fathers' houses,",3790,1,92.3076923076923,5.517241379310345,v2,,,,,,,,1646,69.22357343311506,69.7435157480387,68.60783996084024,66.77529367616022,5.849380661947781,4.747832483973732,4.961376616155508,12.257843020629974,9.94336436698687,10.389757220455596,2024.0,8.0,2024-08-08,19.0,56.0,6.0,4.0,2.0,1,2024-08-08 19:56:36.455865083,2024.0,8.0,2024-08-08,19.0,56.0,4.0,6.0,2.0,63.395,989,152
3791,1723161396.875961,2024-08-08 19:56:36.875964,2024-08-08 23:56:36.875997+00:00,163,30.251568083,5.388150444062388,64.65780532874865,0,3.6809815950920246,3.067484662576687,NUM,4,47,"from thirty years old and upward even to fifty years old, everyone who entered in to do the work of service and the work of bearing burdens in the Tent of Meeting,",3791,1,87.5,7.361963190184049,v2,,,,,,,,2755,48.47521047708138,69.37633903972053,68.55710455863775,66.75948501131852,5.457204397022655,4.742793044885214,4.964444100818086,11.596189877282788,9.945555427460139,10.39711918364578,2024.0,8.0,2024-08-08,19.0,56.0,6.0,4.0,2.0,1,2024-08-08 19:57:07.127532083,2024.0,8.0,2024-08-08,19.0,57.0,4.0,6.0,2.0,63.395,989,153
3792,1723161427.1770391,2024-08-08 19:57:07.177043,2024-08-08 23:57:07.177063+00:00,77,13.042274125,5.9038783621640825,70.84654034596899,0,1.2987012987012987,1.2987012987012987,NUM,4,48,"even those who were counted of them, were eight thousand five hundred eighty.",3792,1,92.3076923076923,2.5974025974025974,v2,,,,,,,,1493,72.08606173994387,68.79793466065489,68.71097711085898,66.75887320055818,5.587074526892784,4.700835002927171,4.962925900708337,11.855930137023048,9.861639343544056,10.394082783426281,2024.0,8.0,2024-08-08,19.0,57.0,6.0,4.0,2.0,1,2024-08-08 19:57:20.219317125,2024.0,8.0,2024-08-08,19.0,57.0,4.0,6.0,2.0,63.397,989,154
3793,1723161440.24315,2024-08-08 19:57:20.243157,2024-08-08 23:57:20.243180+00:00,191,30.712378208,6.2189908806947445,74.62789056833694,0,2.094240837696335,2.094240837696335,NUM,4,49,"According to the commandment of the LORD they were counted by Moses, everyone according to his service and according to his burden. Thus they were counted by him, as the LORD commanded Moses.",3793,1,96.96969696969695,4.18848167539267,v2,,,,,,,,855,84.022450888681,69.32517848215197,68.75016885368682,66.76616348764495,5.640248610662417,4.701975431106115,4.957020141546033,11.962278304562314,9.863920199901942,10.382271265101673,2024.0,8.0,2024-08-08,19.0,57.0,6.0,4.0,2.0,1,2024-08-08 19:57:50.955535208,2024.0,8.0,2024-08-08,19.0,57.0,4.0,6.0,2.0,63.4,989,155
3794,1723161470.975852,2024-08-08 19:57:50.975855,2024-08-08 23:57:50.975865+00:00,32,5.503203208,5.814795272956964,69.77754327548357,0,3.125,3.125,NUM,5,1,"The LORD spoke to Moses, saying,",3794,1,100.0,6.25,v2,,,,,,,,1706,68.10102899906455,69.25240275814598,68.70442992465331,66.7669407726467,5.616614156880905,4.7248220697615775,4.955072677777917,11.91500939699929,9.909613477212867,10.378376337565442,2024.0,8.0,2024-08-08,19.0,57.0,6.0,4.0,2.0,1,2024-08-08 19:57:56.479058207,2024.0,8.0,2024-08-08,19.0,57.0,4.0,6.0,2.0,63.402,989,156
3795,1723161476.5046778,2024-08-08 19:57:56.504683,2024-08-08 23:57:56.504702+00:00,140,28.656203625,4.885504089518069,58.62604907421682,0,11.428571428571429,10.714285714285714,NUM,5,2,"""Command the children of Israel that they put out of the camp every leper, everyone who has a discharge, and whoever is unclean by a corpse.",3795,1,80.76923076923077,22.857142857142858,v2,,,,,,,,3875,27.521047708138447,67.71768522750054,68.72869724566345,66.76311577130475,6.138592178858927,4.8003859795360135,4.955339202298172,13.101822583812478,10.075027011047453,10.37735288340766,2024.0,8.0,2024-08-08,19.0,57.0,6.0,4.0,2.0,1,2024-08-08 19:58:25.160886625,2024.0,8.0,2024-08-08,19.0,58.0,4.0,6.0,2.0,63.4,989,157
3796,1723161505.192664,2024-08-08 19:58:25.192669,2024-08-08 23:58:25.192689+00:00,124,20.023367625,6.19276449008412,74.31317388100945,0,4.032258064516129,4.032258064516129,NUM,5,3,"You shall put both male and female outside of the camp so that they don't defile their camp, in the midst of which I dwell.""",3796,1,96.0,8.064516129032258,v2,,,,,,,,896,83.25537885874648,66.90027093105257,68.73576793247845,66.7735159752346,6.54181798531054,4.825083560181175,4.957027710362689,13.908274196715704,10.108797172337775,10.380729899536693,2024.0,8.0,2024-08-08,19.0,58.0,6.0,4.0,2.0,1,2024-08-08 19:58:45.216036625,2024.0,8.0,2024-08-08,19.0,58.0,4.0,6.0,2.0,63.403,989,158
3797,1723161525.24694,2024-08-08 19:58:45.246946,2024-08-08 23:58:45.246973+00:00,123,18.537253916,6.635287004071051,79.6234440488526,0,2.4390243902439024,2.4390243902439024,NUM,5,4,"The children of Israel did so, and put them outside of the camp; as the LORD spoke to Moses, so the children of Israel did.",3797,1,96.0,4.878048780487805,v2,,,,,,,,324,93.95696913002807,67.93134883657686,68.89054316047334,66.78701670332202,6.08259542433493,4.814691195387962,4.950091734752932,12.833579074764483,10.079316790577437,10.366857948317179,2024.0,8.0,2024-08-08,19.0,58.0,6.0,4.0,2.0,1,2024-08-08 19:59:03.784199916,2024.0,8.0,2024-08-08,19.0,59.0,4.0,6.0,2.0,63.408,989,159
3798,1723161543.809942,2024-08-08 19:59:03.809947,2024-08-08 23:59:03.809969+00:00,32,4.450903792,7.189551042985114,86.27461251582136,1,0.0,0.0,NUM,5,5,"The LORD spoke to Moses, saying,",3798,1,100.0,0.0,v2,,,,,,,,61,98.87745556594949,70.65359233983654,68.9088051839107,66.81103676015061,4.4734000220360794,4.814691195387962,4.946477276921607,9.615188270166781,10.079316790577437,10.357219394100312,2024.0,8.0,2024-08-08,19.0,59.0,6.0,4.0,2.0,1,2024-08-08 19:59:08.260850792,2024.0,8.0,2024-08-08,19.0,59.0,4.0,6.0,2.0,63.414,989,160
3799,1723161548.2922292,2024-08-08 19:59:08.292232,2024-08-08 23:59:08.292252+00:00,148,26.685906083,5.545998683338018,66.55198420005621,0,2.702702702702702,2.702702702702702,NUM,5,6,"""Speak to the children of Israel: 'When a man or woman commits any sin that men commit, so as to trespass against the LORD, and that soul is guilty,",3799,1,89.65517241379311,5.405405405405405,v2,,,,,,,,2374,55.60336763330215,71.5312359617965,68.8475387212066,66.80343037414833,3.154266318796416,4.811415192111959,4.948030554336953,6.712020201435799,10.07276478402543,10.360325948931006,2024.0,8.0,2024-08-08,19.0,59.0,6.0,4.0,2.0,1,2024-08-08 19:59:34.978138083,2024.0,8.0,2024-08-08,19.0,59.0,4.0,6.0,2.0,63.414,989,161
3800,1723161575.007183,2024-08-08 19:59:35.007190,2024-08-08 23:59:35.007207+00:00,191,42.666070792,4.476625019705658,53.719500236467894,0,10.99476439790576,9.947643979057592,NUM,5,7,"then he shall confess his sin which he has done; and he shall make restitution for his guilt in full, add to it the fifth part of it, and give it to him in respect of whom he has been guilty.",3800,1,87.8048780487805,21.98952879581152,v2,,,,,,,,4460,16.576239476145933,69.90185434749625,68.52757221543851,66.7966004590351,3.9421341649780373,4.910891631902533,4.937481303906073,8.359248943085916,10.292660071983546,10.341321688906941,2024.0,8.0,2024-08-08,19.0,59.0,6.0,4.0,2.0,1,2024-08-08 20:00:17.673260792,2024.0,8.0,2024-08-08,20.0,0.0,1.0,1.0,1.0,63.412,989,162
3801,1723252568.951614,2024-08-09 21:16:08.951641,2024-08-10 01:16:08.951989+00:00,234,44.917059958,5.209601879971736,62.51522255966083,0,3.418803418803418,2.9914529914529915,NUM,5,8,"But if the man has no kinsman to whom restitution may be made for the guilt, the restitution for guilt which is made to the LORD shall be the priest's, in addition to the ram of the atonement, by which atonement shall be made for him.",3801,1,93.47826086956522,6.41025641025641,v2,,,,,,,,3191,40.31805425631431,69.68759607058747,68.30892335093976,66.79112238338658,3.934530997865667,4.940806161817064,4.934350307917935,8.264078265093152,10.35676263608611,10.335487047358013,2024.0,8.0,2024-08-09,21.0,16.0,2.0,2.0,1.0,1,2024-08-09 21:16:53.868700958,2024.0,8.0,2024-08-09,21.0,16.0,2.0,2.0,1.0,63.412,990,1
3802,1723252613.9060612,2024-08-09 21:16:53.906065,2024-08-10 01:16:53.906082+00:00,118,18.581636167,6.350355745828333,76.20426894994,1,0.0,0.0,NUM,5,9,"Every heave offering of all the holy things of the children of Israel, which they present to the priest, shall be his.",3802,1,100.0,0.0,v2,,,,,,,,646,87.93264733395696,70.22336893098456,68.33084422581693,66.80727473028472,3.8046608679955383,4.908019276571162,4.928594912234481,8.004338005352892,10.291188865594306,10.323976255991107,2024.0,8.0,2024-08-09,21.0,16.0,2.0,2.0,1.0,1,2024-08-09 21:17:12.487701167,2024.0,8.0,2024-08-09,21.0,17.0,2.0,2.0,1.0,63.415,990,2
3803,1723252632.5213928,2024-08-09 21:17:12.521398,2024-08-10 01:17:12.521417+00:00,91,18.1768045,5.006380521944878,60.076566263338535,0,2.197802197802198,2.197802197802198,NUM,5,10,"Every man's holy things shall be his; whatever any man gives the priest, it shall be his.'""",3803,1,94.11764705882352,4.395604395604396,v2,,,,,,,,3638,31.95509822263798,68.76823650048473,68.2780837702473,66.79021937695752,3.815017004006125,4.861295008472848,4.927531844867066,8.025050277374065,10.18247315382516,10.321850121256277,2024.0,8.0,2024-08-09,21.0,17.0,2.0,2.0,1.0,1,2024-08-09 21:17:30.698202500,2024.0,8.0,2024-08-09,21.0,17.0,2.0,2.0,1.0,63.414,990,3
3804,1723252650.732754,2024-08-09 21:17:30.732763,2024-08-10 01:17:30.732800+00:00,32,6.392771042,5.005654009781131,60.06784811737357,0,3.125,3.125,NUM,5,11,"The LORD spoke to Moses, saying,",3804,1,83.33333333333334,6.25,v2,,,,,,,,3639,31.93638914873714,67.79726698467373,68.32119675031899,66.76939835238316,3.815017004006125,4.830045008472848,4.92849857148577,8.025050277374065,10.11997315382516,10.323783574493687,2024.0,8.0,2024-08-09,21.0,17.0,2.0,2.0,1.0,1,2024-08-09 21:17:37.125534042,2024.0,8.0,2024-08-09,21.0,17.0,2.0,2.0,1.0,63.413,990,4
3805,1723252657.14539,2024-08-09 21:17:37.145392,2024-08-10 01:17:37.145405+00:00,105,22.535039709,4.659410471687135,55.91292566024562,0,2.857142857142857,0.9523809523809524,NUM,5,12,"""Speak to the children of Israel, and tell them: 'If any man's wife goes astray and is unfaithful to him,",3805,1,90.0,5.714285714285714,v2,,,,,,,,4233,20.823199251637046,67.5259546432766,68.1897848223402,66.74422536988739,2.838826527815648,4.788140246568087,4.927228730215929,6.31076456308835,10.074258868110874,10.325053415763529,2024.0,8.0,2024-08-09,21.0,17.0,2.0,2.0,1.0,1,2024-08-09 21:17:59.680431709,2024.0,8.0,2024-08-09,21.0,17.0,2.0,2.0,1.0,63.411,990,5
3806,1723252679.715876,2024-08-09 21:17:59.715884,2024-08-10 01:17:59.715921+00:00,192,36.049989209,5.325937793958245,63.911253527498936,0,4.6875,4.166666666666667,NUM,5,13,"and a man lies with her carnally, and it is hidden from the eyes of her husband and this is kept concealed, and she is defiled, there is no witness against her, and she isn't taken in the act;",3806,1,94.87179487179486,9.375,v2,,,,,,,,2924,45.313376987839106,66.48576260792557,68.05427632432179,66.73537770312258,2.8522673880307017,4.820002991666126,4.925839841327041,6.441812950185126,10.148401024973618,10.323317304652416,2024.0,8.0,2024-08-09,21.0,17.0,2.0,2.0,1.0,1,2024-08-09 21:18:35.765873209,2024.0,8.0,2024-08-09,21.0,18.0,2.0,2.0,1.0,63.411,990,6
3807,1723252715.799349,2024-08-09 21:18:35.799353,2024-08-10 01:18:35.799372+00:00,186,44.642999375,4.166386725891891,49.99664071070269,0,9.67741935483871,9.13978494623656,NUM,5,14,"and the spirit of jealousy comes on him, and he is jealous of his wife and she is defiled; or if the spirit of jealousy comes on him, and he is jealous of his wife and she isn't defiled;",3807,1,82.05128205128204,19.35483870967742,v2,,,,,,,,4755,11.057062675397567,63.523082274110564,67.87626307994408,66.71104673275019,3.5223434436299677,4.792756773331881,4.934027245320896,7.889491943104088,10.104661276477172,10.340767381457331,2024.0,8.0,2024-08-09,21.0,18.0,2.0,2.0,1.0,1,2024-08-09 21:19:20.442352375,2024.0,8.0,2024-08-09,21.0,19.0,2.0,2.0,1.0,63.408,990,7
3808,1723252760.475161,2024-08-09 21:19:20.475164,2024-08-10 01:19:20.475179+00:00,277,54.474687667,5.084930485389505,61.01916582467406,0,2.527075812274368,2.166064981949458,NUM,5,15,"then the man shall bring his wife to the priest, and shall bring her offering for her: one tenth of an ephah of barley meal. He shall pour no oil on it, nor put frankincense on it, for it is a meal offering of jealousy, a meal offering of memorial, bringing iniquity to memory.",3808,1,94.44444444444444,5.054151624548736,v2,,,,,,,,3471,35.07951356407858,60.99753760499584,67.72158369872768,66.76271256732777,3.738949941824914,4.814417423151376,4.936193310302846,8.39490710555896,10.15520279272266,10.345821533081882,2024.0,8.0,2024-08-09,21.0,19.0,2.0,2.0,1.0,1,2024-08-09 21:20:14.949851667,2024.0,8.0,2024-08-09,21.0,20.0,2.0,3.0,1.0,63.407,990,8
3809,1723252814.967084,2024-08-09 21:20:14.967089,2024-08-10 01:20:14.967111+00:00,61,9.9338725,6.14060629427245,73.68727553126939,1,0.0,0.0,NUM,5,16,"The priest shall bring her near, and set her before the LORD.",3809,1,100.0,0.0,v2,,,,,,,,993,81.44059869036482,61.711066738117154,67.65176514778148,66.77206730586063,3.4686796715546437,4.814417423151376,4.930070861323253,7.854366565018419,10.15520279272266,10.332556226959433,2024.0,8.0,2024-08-09,21.0,20.0,3.0,2.0,1.0,1,2024-08-09 21:20:24.900961500,2024.0,8.0,2024-08-09,21.0,20.0,2.0,3.0,1.0,63.41,990,9
3810,1723252824.929129,2024-08-09 21:20:24.929132,2024-08-10 01:20:24.929149+00:00,163,31.169694042,5.229438562353662,62.75326274824395,0,7.361963190184049,7.361963190184049,NUM,5,17,The priest shall take holy water in an earthen vessel; and the priest shall take some of the dust that is on the floor of the tabernacle and put it into the water.,3810,1,93.93939393939394,14.723926380368098,v2,,,,,,,,3146,41.1599625818522,62.614442989294766,67.75954105430559,66.74356072667865,3.210111592667289,4.818592610608771,4.937432824513437,7.127806323474078,10.163553167637453,10.3472801533398,2024.0,8.0,2024-08-09,21.0,20.0,3.0,2.0,1.0,1,2024-08-09 21:20:56.098826042,2024.0,8.0,2024-08-09,21.0,20.0,2.0,3.0,1.0,63.41,990,10
